Aazo_0241-NC_014248	Z9h6Rj8W8sdHa+6wPCUg+vGV2Ss	'Nostoc azollae' 0708	hypothetical protein
Aazo_0245-NC_014248	VrGvnt5ny4StADN4F1QBtWbqh5o	'Nostoc azollae' 0708	hypothetical protein
Aazo_0248-NC_014248	erKRrjofvajznlSRsN9qCkUUX2E	'Nostoc azollae' 0708	response regulator receiver protein
Aazo_0252-NC_014248	CbjWK/FWg2ljMkZ6bv1Lu5yTilc	'Nostoc azollae' 0708	hypothetical protein
Aazo_0253-NC_014248	qj3bXZvXO4izL1d3rwSz0mAob2A	'Nostoc azollae' 0708	hypothetical protein
Aazo_0256-NC_014248	6tze5Hqm1gpBbw9UOJgrsTp37l4	'Nostoc azollae' 0708	photosystem I core protein PsaB; K02690 photosystem I P700 chlorophyll a apoprotein A2
Aazo_0257-NC_014248	yFKOYzuLnrpQgYm4oxAqR2xJo3E	'Nostoc azollae' 0708	NADH-plastoquinone oxidoreductase subunit I
Aazo_0261-NC_014248	JhKAAmtd8KrCrXn1DedlcbK1lSY	'Nostoc azollae' 0708	hypothetical protein
Aazo_0262-NC_014248	DVdKzQfpL+qU8xlgjtfhgos8Hvw	'Nostoc azollae' 0708	hypothetical protein
Aazo_0263-NC_014248	MB6jMKezeQOvFp64KDFVFn0zDlY	'Nostoc azollae' 0708	hypothetical protein
Aazo_0265-NC_014248	Gtwnuz7zt8m1qgcMeip8aCbHbVA	'Nostoc azollae' 0708	transposase IS4 family protein
Aazo_0271-NC_014248	mOxAMojU24ql8JaWdJ2vhy6j5j4	'Nostoc azollae' 0708	short-chain dehydrogenase/reductase SDR
Aazo_0272-NC_014248	cVLNGXFSaWNSzlAW3dX8JSOdOMA	'Nostoc azollae' 0708	D-alanine/D-alanine ligase (EC:6.3.2.4); K01921 D-alanine-D-alanine ligase [EC:6.3.2.4]
Aazo_0273-NC_014248	odlF+c7GBsSxcrdqsn5Qla4O7dc	'Nostoc azollae' 0708	transposase IS4
Aazo_0274-NC_014248	Lwt1jBlzlDRGY3h7MSjZsJgDHvg	'Nostoc azollae' 0708	hypothetical protein
Aazo_0275-NC_014248	WJ634ln3amWo9pX8oWAifTnM/3o	'Nostoc azollae' 0708	hypothetical protein
Aazo_0278-NC_014248	EVSNkaw9EgtYk3kCHwN1U8Vo8qU	'Nostoc azollae' 0708	transposase
Aazo_0279-NC_014248	9s2+VNBaKNTKUCzkF9qgvYEWozo	'Nostoc azollae' 0708	small GTP-binding protein; K02355 elongation factor G
Aazo_0282-NC_014248	XrvtquJZSakNs9X8SPVV8Q9uxB0	'Nostoc azollae' 0708	hypothetical protein
Aazo_0283-NC_014248	xzECNDcQ8xNghZqb/wD9BT8H0Ps	'Nostoc azollae' 0708	hypothetical protein
Aazo_0284-NC_014248	FQ935kJattGwBCy5VsnI1zWBblI	'Nostoc azollae' 0708	hypothetical protein
Aazo_0286-NC_014248	J8nCZeuUC+0lde4iz8io1sLFHWI	'Nostoc azollae' 0708	hypothetical protein
Aazo_0287-NC_014248	T4q48aW8CY3NSD3KfcpXVr842IY	'Nostoc azollae' 0708	carboxyl-terminal protease (EC:3.4.21.102); K03797 carboxyl-terminal processing protease [EC:3.4.21.102]
Aazo_0288-NC_014248	97c8woYi3SDPPqcNYEuHajs2xa4	'Nostoc azollae' 0708	multi-sensor signal transduction histidine kinase
Aazo_0290-NC_014248	2xxqxn2JWl3WdWlpGJcvS8Sejjo	'Nostoc azollae' 0708	hypothetical protein
Aazo_0293-NC_014248	NAnBj78i3ER8nVWVYualf8/rgxg	'Nostoc azollae' 0708	PBS lyase HEAT domain-containing protein repeat-containing protein; K02632 bilin biosynthesis PecF protein
Aazo_0294-NC_014248	MMGHaVk58uQJDBKK+hxT1vPcdSk	'Nostoc azollae' 0708	PBS lyase HEAT domain-containing protein repeat-containing protein; K02631 bilin biosynthesis PecE protein [EC:4.-.-.-]
Aazo_0295-NC_014248	cfB96GhhB5Zo/2lirBitq2rJKXo	'Nostoc azollae' 0708	phycobilisome linker polypeptide; K02630 phycoerythrocyanin-associated rod linker protein
Aazo_0296-NC_014248	XyscFGEw/rTb7lql7eH+fOg0ouk	'Nostoc azollae' 0708	phycocyanin; K02628 phycoerythrocyanin alpha chain
Aazo_0297-NC_014248	x0zBVRf2WYUFveBrSMcFteuPjQI	'Nostoc azollae' 0708	phycocyanin; K02629 phycoerythrocyanin beta chain
Aazo_0298-NC_014248	IgzLg5oRuQEmUQb8DOfDixghIRY	'Nostoc azollae' 0708	winged helix family two component transcriptional regulator
Aazo_0299-NC_014248	od0dGGGW2ZTaH/gahb0vz42jqnU	'Nostoc azollae' 0708	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase (EC:1.17.7.1); K03526 (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1]
Aazo_0300-NC_014248	8/ta6dSpRwvYUlB1HRU7rBR23SQ	'Nostoc azollae' 0708	hypothetical protein
Aazo_0301-NC_014248	o+HO6Y47i83W5X9Yl5wXSzqEpJo	'Nostoc azollae' 0708	hypothetical protein
Aazo_0302-NC_014248	RP1iETBCqiRYZNlj49vxRl5lXws	'Nostoc azollae' 0708	phospholipase, patatin family
Aazo_0304-NC_014248	Qx9TCRK/g6JxtgG2GKXasz7MBXI	'Nostoc azollae' 0708	hypothetical protein
Aazo_0305-NC_014248	AYl02WW441sKL3FVBKcrf1g++1o	'Nostoc azollae' 0708	peptidase M23
Aazo_0306-NC_014248	89QM1vcQSx5Y8/XW5RDSejX+sS8	'Nostoc azollae' 0708	HtrA2 peptidase (EC:3.4.21.108)
Aazo_0307-NC_014248	+pSKr5Bq16+pC1OfxE54V3g6By0	'Nostoc azollae' 0708	hypothetical protein
Aazo_0308-NC_014248	WtqaZACaxjAkGLXoT0xnYhWuGIY	'Nostoc azollae' 0708	chromosome segregation and condensation protein ScpB; K06024 segregation and condensation protein B
Aazo_0309-NC_014248	XZcDZcOfCttniqRB7h2tfRuxfg0	'Nostoc azollae' 0708	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase; K00991 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]
Aazo_0310-NC_014248	I1PE1BnXL94WJHLwuRarRn6lHkA	'Nostoc azollae' 0708	para-aminobenzoate synthase subunit I; K13950 para-aminobenzoate synthetase [EC:2.6.1.85]
Aazo_0312-NC_014248	Ir9e2UKzwlt8Oni41QPDGzoGedk	'Nostoc azollae' 0708	family 9 glycosyl transferase
Aazo_0313-NC_014248	y4tOD+XrNUvhN9/R0Cg1wTKhF2Q	'Nostoc azollae' 0708	hypothetical protein
Aazo_0314-NC_014248	qcCqMSKUe7LSCClZSITsXxbnbMc	'Nostoc azollae' 0708	ferric uptake regulator; K03711 Fur family transcriptional regulator, ferric uptake regulator
Aazo_0315-NC_014248	nldMOW9IYK/OOKv9oOSJ/4ST8/g	'Nostoc azollae' 0708	response regulator receiver protein
Aazo_0316-NC_014248	8O680tl4OVEExV8EgOUZ++FBZsA	'Nostoc azollae' 0708	FAD-dependent pyridine nucleotide-disulfide oxidoreductase
Aazo_0317-NC_014248	MQ5nVrkJUJDA7kFqLFOkVvjJzjs	'Nostoc azollae' 0708	L-threonine-O-3-phosphate decarboxylase (EC:4.1.1.81)
Aazo_0318-NC_014248	orMx+PtYNnFmje9cbnCAqb2zqi4	'Nostoc azollae' 0708	histone family protein DNA-binding protein; K03530 DNA-binding protein HU-beta
Aazo_0319-NC_014248	ictlD1QFHeuWW577+G9xjHw+z1A	'Nostoc azollae' 0708	type II and III secretion system protein; K02666 type IV pilus assembly protein PilQ
Aazo_0320-NC_014248	cWHXQW0QC2mbyYxu48Bzd331d4Y	'Nostoc azollae' 0708	type IV pilus assembly protein PilO; K02664 type IV pilus assembly protein PilO
Aazo_0321-NC_014248	+ATDXhj+RcCFQrQ+xeOJlxQrY+o	'Nostoc azollae' 0708	fimbrial assembly family protein; K02663 type IV pilus assembly protein PilN
Aazo_0322-NC_014248	9VF/c9G8XOKhfGCBjJW54v3Cyhc	'Nostoc azollae' 0708	type IV pilus assembly protein PilM; K02662 type IV pilus assembly protein PilM
Aazo_0323-NC_014248	klfosJdYcyCgx7d8UjbgtDnC8w8	'Nostoc azollae' 0708	family 1 extracellular solute-binding protein; K02027 multiple sugar transport system substrate-binding protein
Aazo_0324-NC_014248	WDSJMBCMTX86k5211KmkRpQlsX8	'Nostoc azollae' 0708	hypothetical protein
Aazo_0325-NC_014248	cfgCer4KQ9j4TOPrICrlEyxNKt0	'Nostoc azollae' 0708	FolC bifunctional protein (EC:6.3.2.17); K11754 dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]
Aazo_0326-NC_014248	FbOlm4W7d1LJmUekrO/orhZ578o	'Nostoc azollae' 0708	photosystem II protein PsbY; K02723 photosystem II PsbY protein
Aazo_0327-NC_014248	oesjCD3+Aq5ZkqLpj+bCyRPcUY4	'Nostoc azollae' 0708	hypothetical protein
Aazo_0328-NC_014248	0/+KuU/OPRVxk8ifeLC2JAoq9RY	'Nostoc azollae' 0708	hexapaptide repeat-containing transferase
Aazo_0329-NC_014248	W+iuL8rM2ftu5OlrbC3y1xvVhzo	'Nostoc azollae' 0708	hypothetical protein
Aazo_0330-NC_014248	ixsGgwH6AfUx/hrqIAyb3yEzgR8	'Nostoc azollae' 0708	glyoxalase family protein
Aazo_0331-NC_014248	PqxQNtkn6aHJXKLxVf4b8avFIUY	'Nostoc azollae' 0708	peptidase M16 domain-containing protein; K07263 zinc protease [EC:3.4.24.-]
Aazo_0333-NC_014248	6V7cju5U1A26y7BSclnxtvl063A	'Nostoc azollae' 0708	methionine aminopeptidase; K01265 methionyl aminopeptidase [EC:3.4.11.18]
Aazo_0334-NC_014248	+pSM2b4Jz/2i59R/VN0eyJWOR+k	'Nostoc azollae' 0708	amidase; K01426 amidase [EC:3.5.1.4]
Aazo_0335-NC_014248	dZ0GrPa4AlG2WoKVYfnOVErHO4Y	'Nostoc azollae' 0708	putative Crp/Fnr family transcriptional regulator
Aazo_0336-NC_014248	ssvHVinFZ9FBJqsv5RUmaoldPSM	'Nostoc azollae' 0708	cyclic nucleotide-binding domain-containing protein
Aazo_0337-NC_014248	T9XrqhhJW9WJQiAY585bTKMhALc	'Nostoc azollae' 0708	nitrogen regulatory protein P-II
Aazo_0340-NC_014248	JAlcCQtBYsyneWPk9dH0v1FV0jg	'Nostoc azollae' 0708	hypothetical protein
Aazo_0343-NC_014248	pD9jZXzDIsXYTe4qaMXJ3/0CqOU	'Nostoc azollae' 0708	ketol-acid reductoisomerase (EC:1.1.1.86); K00053 ketol-acid reductoisomerase [EC:1.1.1.86]
Aazo_0348-NC_014248	UWjTzRwnIOUaWSLtXinRGskLdSM	'Nostoc azollae' 0708	hypothetical protein
Aazo_0349-NC_014248	hlaDTMk66p+1XqIz0UqcFfSVLjU	'Nostoc azollae' 0708	hypothetical protein
Aazo_0350-NC_014248	06BBFZ4ETcTczE1y3jMpqrVH1Lk	'Nostoc azollae' 0708	hypothetical protein
Aazo_0352-NC_014248	E9FMGXgH9fm/M0SWLvfYY8zvUI0	'Nostoc azollae' 0708	FAD linked oxidase domain-containing protein; K11472 glycolate oxidase FAD binding subunit
Aazo_0353-NC_014248	aWQcJpZ7lrQ0ytAupc2oNYbckbc	'Nostoc azollae' 0708	hypothetical protein; K11473 glycolate oxidase iron-sulfur subunit
Aazo_0354-NC_014248	BQc0e1iCW3D/16/zvQNnBP3ypSs	'Nostoc azollae' 0708	acetate kinase; K00925 acetate kinase [EC:2.7.2.1]
Aazo_0355-NC_014248	CDdjugVX1PnzqInwRIgR3OBjYEo	'Nostoc azollae' 0708	hypothetical protein
Aazo_0356-NC_014248	lw08LuqwzOdvv2rKK95q515U0IA	'Nostoc azollae' 0708	aminotransferase class IV; K02619 4-amino-4-deoxychorismate lyase [EC:4.1.3.38]
Aazo_0357-NC_014248	JMVk3QSy4ZQ6RwiX0SKWusx3zOQ	'Nostoc azollae' 0708	ATP-dependent metalloprotease FtsH (EC:3.6.4.3); K03798 cell division protease FtsH [EC:3.4.24.-]
Aazo_0360-NC_014248	eHaMMravmoF/THAqPqn2pgW46kU	'Nostoc azollae' 0708	hypothetical protein
Aazo_0361-NC_014248	IwCY8ly9aACOQblQja8vXU06T0Y	'Nostoc azollae' 0708	hypothetical protein
Aazo_0362-NC_014248	ziQGgcGHc7TVTMZZWdlWybsgXs4	'Nostoc azollae' 0708	pentapeptide repeat-containing protein
Aazo_0363-NC_014248	Pz2feW660K7JtR/v7A903SCUaps	'Nostoc azollae' 0708	phosphoribosylaminoimidazole carboxylase ATPase subunit (EC:4.1.1.21); K01589 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]
Aazo_0364-NC_014248	194gX8mn+w/liK/snP8hIa+1Gko	'Nostoc azollae' 0708	processing peptidase (EC:3.4.24.64)
Aazo_0365-NC_014248	pzrmpA1tQWCN19RvqLy54G2/5jU	'Nostoc azollae' 0708	processing peptidase (EC:3.4.24.64)
Aazo_0366-NC_014248	cafve5UAqSMlb+lkVVSiB23JKtA	'Nostoc azollae' 0708	phosphomethylpyrimidine kinase; K00941 hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]
Aazo_0367-NC_014248	+laydPYBpXZb0ji7mx5zWpN/sqo	'Nostoc azollae' 0708	molybdenum ABC transporter periplasmic molybdate-binding protein; K02020 molybdate transport system substrate-binding protein
Aazo_0368-NC_014248	CJXcDC33DW1vylOg2ISSfYC4Pwk	'Nostoc azollae' 0708	dihydroxy-acid dehydratase (EC:4.2.1.9); K01687 dihydroxy-acid dehydratase [EC:4.2.1.9]
Aazo_0369-NC_014248	aK3rmqxLpqFeNjQp8hJ3gsdlg1o	'Nostoc azollae' 0708	pentapeptide repeat-containing protein
Aazo_0371-NC_014248	zlrx5ZuBMq2v/gEkGQH9sjf3Wd8	'Nostoc azollae' 0708	hypothetical protein
Aazo_0377-NC_014248	QsP5et6KNw2GyQ8HjnsqhYeRLVA	'Nostoc azollae' 0708	hypothetical protein
Aazo_0379-NC_014248	2c9NIKNvMKuO/iestjERuWLUazM	'Nostoc azollae' 0708	hypothetical protein
Aazo_0380-NC_014248	l8OhruvT8fSN4dc4zmfjLX3Zdf0	'Nostoc azollae' 0708	hypothetical protein
Aazo_0382-NC_014248	1AaKWYpJ1bw0hOaYTCffULcI3FQ	'Nostoc azollae' 0708	hypothetical protein
Aazo_0384-NC_014248	37bGPT9C63Dvrhlb9gxtHqqtWSE	'Nostoc azollae' 0708	D12 class N6 adenine-specific DNA methyltransferase; K06223 DNA adenine methylase [EC:2.1.1.72]
Aazo_0385-NC_014248	8R41v7bcVlc7rt5Oy/WuanhsZtk	'Nostoc azollae' 0708	hypothetical protein
Aazo_0386-NC_014248	8eniZP/sK5OAe+H2EGvNI3WmisU	'Nostoc azollae' 0708	Sec-independent protein translocase, TatC subunit; K03118 sec-independent protein translocase protein TatC
Aazo_0388-NC_014248	iAM6bxCA7DGPoBv5hPq9Nb8j4Vg	'Nostoc azollae' 0708	type 11 methyltransferase
Aazo_0389-NC_014248	Jlmd/lsxQ8WPM4KnGEx84IPNO64	'Nostoc azollae' 0708	winged helix family two component transcriptional regulator
Aazo_0394-NC_014248	kJJd2ymPemJ47B4dSwfHv4SztU4	'Nostoc azollae' 0708	electron transfer DM13
Aazo_0395-NC_014248	VHcAcwWi9QiSY7lJSizbVhsw740	'Nostoc azollae' 0708	hypothetical protein
Aazo_0396-NC_014248	HyEubQnmVRSSRye89JSevq9SiEQ	'Nostoc azollae' 0708	hypothetical protein
Aazo_0397-NC_014248	OffXy1GvcPZOOfUOl/PxL7nQ684	'Nostoc azollae' 0708	hypothetical protein
Aazo_0398-NC_014248	XPwClvLHxz208buTHSKTP2ei5QQ	'Nostoc azollae' 0708	ATP-NAD/AcoX kinase; K00858 NAD+ kinase [EC:2.7.1.23]
Aazo_0399-NC_014248	UB+RXff0Qrmg4IAJDdOYF/VA/Vg	'Nostoc azollae' 0708	NADH-ubiquinone oxidoreductase subunit 4L; K05576 NAD(P)H-quinone oxidoreductase subunit 4L [EC:1.6.5.3]
Aazo_0400-NC_014248	JEUfNBt4fheCQwAjv9Ccpzp8DJU	'Nostoc azollae' 0708	NADH-ubiquinone/plastoquinone oxidoreductase subunit 6; K05578 NAD(P)H-quinone oxidoreductase subunit 6 [EC:1.6.5.3]
Aazo_0401-NC_014248	SnrV7SJjq3NghIiA33a/HEhgesY	'Nostoc azollae' 0708	NADH-plastoquinone oxidoreductase subunit I; K05580 NAD(P)H-quinone oxidoreductase subunit I [EC:1.6.5.3]
Aazo_0402-NC_014248	XnqYDKhvfDT0tT9glkBhRlFke9w	'Nostoc azollae' 0708	NADH dehydrogenase (EC:1.6.99.5); K05572 NAD(P)H-quinone oxidoreductase subunit 1 [EC:1.6.5.3]
Aazo_0403-NC_014248	6Vk9pPpIXl2FoKgdY1DKj7FdbFc	'Nostoc azollae' 0708	cytidylate kinase
Aazo_0404-NC_014248	CdlGlxEdHwaNwsSLYPzmkyjmy/4	'Nostoc azollae' 0708	2-methylcitrate synthase/citrate synthase II (EC:2.3.3.1); K01647 citrate synthase [EC:2.3.3.1]
Aazo_0406-NC_014248	1ywXuaUHt7nPR+HfMJv/ooFge0I	'Nostoc azollae' 0708	hypothetical protein
Aazo_0407-NC_014248	1mbTqFdBVptpENCV+AeSLKK7y2w	'Nostoc azollae' 0708	hypothetical protein
Aazo_0410-NC_014248	SbSL0lTl23RB9AaIVrf+DhfH9Hg	'Nostoc azollae' 0708	phosphoesterase RecJ domain-containing protein; K06881
Aazo_0411-NC_014248	1FN7k6a/YW5MPNOb4P1t3UC1CV8	'Nostoc azollae' 0708	HNH endonuclease
Aazo_0412-NC_014248	/Z5Gj902K/VgFTGrQ+5mLrn+lCg	'Nostoc azollae' 0708	alanine racemase (EC:5.1.1.1); K01775 alanine racemase [EC:5.1.1.1]
Aazo_0413-NC_014248	jkpWyNC2QhhxOtH2cheA5aI+f2o	'Nostoc azollae' 0708	response regulator receiver protein; K02657 twitching motility two-component system response regulator PilG
Aazo_0414-NC_014248	bo5ck1rA5S2oEFSkGDMpIdqnq/0	'Nostoc azollae' 0708	CheW protein; K02659 twitching motility protein PilI
Aazo_0415-NC_014248	7O/wMmK+6Ak+SmSjF5j1NDFgSrU	'Nostoc azollae' 0708	methyl-accepting chemotaxis sensory transducer; K02660 twitching motility protein PilJ
Aazo_0416-NC_014248	rGb6We2k3RDu75qpufIzsLlGth8	'Nostoc azollae' 0708	CheA signal transduction histidine kinase; K06596 chemosensory pili system protein ChpA (sensor histidine kinase/response regulator)
Aazo_0419-NC_014248	WYPJJ/rOUV6UKagJCm7D1Ud7sKw	'Nostoc azollae' 0708	transketolase central region; K00615 transketolase [EC:2.2.1.1]
Aazo_0420-NC_014248	Ow+TGXH7A4b6gM6bKaPOwGfwsxg	'Nostoc azollae' 0708	hypothetical protein
Aazo_0421-NC_014248	RQKdPBsS9N8sP1bTg2AHeU33dEk	'Nostoc azollae' 0708	CemA family protein
Aazo_0423-NC_014248	L41zspLbvEP1mkA3lP30SL5o6d0	'Nostoc azollae' 0708	50S ribosomal protein L21; K02888 large subunit ribosomal protein L21
Aazo_0424-NC_014248	4DgUVa2l37ThzY/JT3N/qbIjhns	'Nostoc azollae' 0708	50S ribosomal protein L27; K02899 large subunit ribosomal protein L27
Aazo_0425-NC_014248	3or80HNlxX1FaGIUzlHxBR2jXdY	'Nostoc azollae' 0708	hypothetical protein
Aazo_0426-NC_014248	VOb6AGZxUJoNKcvrw4fnIoecib4	'Nostoc azollae' 0708	hypothetical protein; K08977 putative membrane protein
Aazo_0427-NC_014248	+22FyRNZBfOu+PV4ECnZ5bk6zAk	'Nostoc azollae' 0708	family 2 glycosyl transferase; K00721 dolichol-phosphate mannosyltransferase [EC:2.4.1.83]
Aazo_0428-NC_014248	BcNBNzM37HCbIWAtrwfe5Uch0Lc	'Nostoc azollae' 0708	ribonuclease H (EC:3.1.26.4); K03469 ribonuclease HI [EC:3.1.26.4]
Aazo_0429-NC_014248	lmiDoqXi2stFURYmVyAW0u2oLAM	'Nostoc azollae' 0708	hypothetical protein
Aazo_0431-NC_014248	tImUiKhFuKwpK6rnaR0eyJaDAJ8	'Nostoc azollae' 0708	1-aminocyclopropane-1-carboxylate deaminase; K01505 1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]
Aazo_0432-NC_014248	9p9Lq63daELxu+GfQ2l7qB2972M	'Nostoc azollae' 0708	hypothetical protein
Aazo_0442-NC_014248	yBbyGmGv2ikHSY4VPHPNhmO7NXg	'Nostoc azollae' 0708	DEAD/DEAH box helicase domain-containing protein; K05592 ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
Aazo_0443-NC_014248	EjzeZrgQ72KzMzy1F4zw5I/7BZc	'Nostoc azollae' 0708	MiaB family RNA modification protein; K14441 ribosomal protein S12 methylthiotransferase [EC:2.-.-.-]
Aazo_0444-NC_014248	CbNiwZofmCB311BvfQYekQBbJM8	'Nostoc azollae' 0708	telomerase reverse transcriptase-like protein
Aazo_0445-NC_014248	s9LEXsn4DebBInjDuFUf/B3dIyk	'Nostoc azollae' 0708	photosystem I assembly BtpA; K06971
Aazo_0446-NC_014248	Bk8dgJTNscB0t+FASZmYGq38KFk	'Nostoc azollae' 0708	vitamin K epoxide reductase
Aazo_0449-NC_014248	zo7brFoil3lrOn2hi7JqSXZ9XlM	'Nostoc azollae' 0708	L-aspartate oxidase; K00278 L-aspartate oxidase [EC:1.4.3.16]
Aazo_0450-NC_014248	rCU2ZNgWW8N6Doh9YjPWowhZew8	'Nostoc azollae' 0708	photosystem II oxygen evolving complex protein PsbU; K02719 photosystem II PsbU protein
Aazo_0451-NC_014248	Dr26ykhAWd2y8R7/z1mwuNnjrPU	'Nostoc azollae' 0708	hypothetical protein
Aazo_0453-NC_014248	erkgN4dm+VvqqYTIMLSuFAa38yI	'Nostoc azollae' 0708	transposase
Aazo_0456-NC_014248	jrU/aqNE0FKohd3qLLAMqYi9AEQ	'Nostoc azollae' 0708	hypothetical protein
Aazo_0458-NC_014248	YepfkiuBTHViQ3b3gsWReniIDT4	'Nostoc azollae' 0708	undecaprenol kinase; K06153 undecaprenyl-diphosphatase [EC:3.6.1.27]
Aazo_0459-NC_014248	AgL0E35FpAFkn38mSR5fXU7/pmI	'Nostoc azollae' 0708	FeS-containing organism-specific oxidoreductase
Aazo_0460-NC_014248	onugUmH+De+qbj0DyKiA+ftMA+E	'Nostoc azollae' 0708	hypothetical protein
Aazo_0462-NC_014248	8TdxNIxc52RPvzn+vkSs79khpHA	'Nostoc azollae' 0708	multi-sensor signal transduction histidine kinase
Aazo_0463-NC_014248	7gW9TRNy8tNOmq8eeJ7xjXWC7Og	'Nostoc azollae' 0708	response regulator receiver modulated diguanylate phosphodiesterase
Aazo_0464-NC_014248	+AOa5tlTY/2zoMKMDeGNHwYKGzk	'Nostoc azollae' 0708	mannose-6-phosphate isomerase type II; K01809 mannose-6-phosphate isomerase [EC:5.3.1.8]
Aazo_0465-NC_014248	GDSYnqryTfbgwOkiAXW177ZZL08	'Nostoc azollae' 0708	uracil-DNA glycosylase; K03648 uracil-DNA glycosylase [EC:3.2.2.-]
Aazo_0466-NC_014248	elrkj6upP/45wCU+0NMLWdl8Da8	'Nostoc azollae' 0708	HEAT domain-containing protein
Aazo_0467-NC_014248	uxrmSI89E0odn4UbAyzGDU0Rdwk	'Nostoc azollae' 0708	GCN5-like N-acetyltransferase
Aazo_0468-NC_014248	bUbamFFzrhDINLlHf4CPZP+AuHY	'Nostoc azollae' 0708	hypothetical protein
Aazo_0469-NC_014248	4vQB31/oIpYyCPQ6VpNLZzOXftI	'Nostoc azollae' 0708	hypothetical protein
Aazo_0470-NC_014248	ruo6qtHfU5DFxBGQk993A2p7Abo	'Nostoc azollae' 0708	major facilitator superfamily protein; K08218 MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG
Aazo_0478-NC_014248	GckZoOtZ7Qpo6Y1MhKtw6vG5CwQ	'Nostoc azollae' 0708	LexA family transcriptional repressor (EC:3.4.21.88); K01356 repressor LexA [EC:3.4.21.88]
Aazo_0479-NC_014248	1EaJt73tKiSQcrFDjHzoEIaqkTs	'Nostoc azollae' 0708	ornithine carbamoyltransferase (EC:2.1.3.3); K00611 ornithine carbamoyltransferase [EC:2.1.3.3]
Aazo_0481-NC_014248	AYFg8IAbOgS58wZ8/uxn3vReGts	'Nostoc azollae' 0708	Rieske (2Fe-2S) iron-sulfur domain-containing protein
Aazo_0482-NC_014248	DkaUoeggpcTEUO+2oaeUkCE+YeA	'Nostoc azollae' 0708	hypothetical protein
Aazo_0483-NC_014248	bjjNeO/yZbF1cqYjrxszw4X0F8Y	'Nostoc azollae' 0708	hypothetical protein
Aazo_0484-NC_014248	zK2e2VPubEerFSQIDNleTscdc9M	'Nostoc azollae' 0708	hypothetical protein
Aazo_0485-NC_014248	Lsw7FSPW4mHJBFmD9A8ySac+VBY	'Nostoc azollae' 0708	hypothetical protein
Aazo_0487-NC_014248	ONiNBe1PhQx3/392JM0QrJQoSeY	'Nostoc azollae' 0708	biopolymer transport protein ExbD/TolR; K03559 biopolymer transport protein ExbD
Aazo_0491-NC_014248	9eTgCxlsWIU54oDbsjflplAnWDs	'Nostoc azollae' 0708	phospho-2-dehydro-3-deoxyheptonate aldolase (EC:2.5.1.54); K01626 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
Aazo_0492-NC_014248	rR/8+vtj3loI48AfevtVsH4dymQ	'Nostoc azollae' 0708	hypothetical protein
Aazo_0496-NC_014248	N4NDVMGiNXdir687iHSb5Et2xCg	'Nostoc azollae' 0708	hypothetical protein
Aazo_0497-NC_014248	5/6Kpz07M8H875hsj+pobu2Qp1I	'Nostoc azollae' 0708	hypothetical protein
Aazo_0498-NC_014248	urLCyKbPAeV8hS8SVfS32vVRARM	'Nostoc azollae' 0708	hypothetical protein
Aazo_0499-NC_014248	8SW74rNba2w1Aw5QrxR3o0NHGJE	'Nostoc azollae' 0708	carboxymethylenebutenolidase
Aazo_0500-NC_014248	Kt/8X+CYfnpLmCdyR/TW19tz0CY	'Nostoc azollae' 0708	Oligopeptidase A (EC:3.4.24.70); K01414 oligopeptidase A [EC:3.4.24.70]
Aazo_0501-NC_014248	vSedfOFzGcHiErY4D5+Y6i5ionQ	'Nostoc azollae' 0708	UspA domain-containing protein
Aazo_0502-NC_014248	l6u7cJVpkQddBFkaldWd9yWfbQQ	'Nostoc azollae' 0708	photosystem II reaction center protein PsbM; K02714 photosystem II PsbM protein
Aazo_0503-NC_014248	VfSawq+oWg/7fSRa2XRYFLQwBIk	'Nostoc azollae' 0708	ferredoxin
Aazo_0504-NC_014248	dtA8F1v+x0dK5KcHwjEHxSekk3I	'Nostoc azollae' 0708	photosystem II protein PsbK; K02712 photosystem II PsbK protein
Aazo_0505-NC_014248	UuMRCnZobmhR1Jen2bKht4kPLJA	'Nostoc azollae' 0708	queuine tRNA-ribosyltransferase (EC:2.4.2.29); K00773 queuine tRNA-ribosyltransferase [EC:2.4.2.29]
Aazo_0506-NC_014248	0KEDCZG1cVwkjPeohWup22LmB9g	'Nostoc azollae' 0708	hypothetical protein
Aazo_0507-NC_014248	xnrU0Ff30Q9AIuyNDDTFWpulOf8	'Nostoc azollae' 0708	cobalamin 5'-phosphate synthase; K02233 adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]
Aazo_0509-NC_014248	c/N5QEOyA2zqHb7wT0T1ARPzMBY	'Nostoc azollae' 0708	hypothetical protein
